count_title_uni,count_unique_title_uni,ratio_of_unique_title_uni,count_title_bi,count_unique_title_bi,ratio_of_unique_title_bi,count_title_tri,count_unique_title_tri,ratio_of_unique_title_tri,count_body_uni,count_unique_body_uni,ratio_of_unique_body_uni,count_body_bi,count_unique_body_bi,ratio_of_unique_body_bi,count_body_tri,count_unique_body_tri,ratio_of_unique_body_tri,count_of_title_uni_in_body,ratio_of_title_uni_in_body,count_of_title_bi_in_body,ratio_of_title_bi_in_body,count_of_title_tri_in_body,ratio_of_title_tri_in_body,len_sent_title,len_sent_body,label
8,8,1.0,9,9,1.0,8,8,1.0,358,274,0.7653631284916201,469,279,0.5948827292110874,358,274,0.7653631284916201,5.0,0.625,9.0,1.0,5.0,0.625,68,4813,fake
2,2,1.0,2,2,1.0,2,2,1.0,15,15,1.0,28,23,0.8214285714285714,15,15,1.0,0.0,0.0,2.0,1.0,0.0,0.0,23,305,fake
1,1,1.0,1,1,1.0,1,1,1.0,51,45,0.8823529411764706,56,49,0.875,51,45,0.8823529411764706,1.0,1.0,1.0,1.0,1.0,1.0,8,613,fake
6,6,1.0,6,6,1.0,6,6,1.0,391,287,0.7340153452685422,565,285,0.504424778761062,391,287,0.7340153452685422,3.0,0.5,5.0,0.8333333333333334,3.0,0.5,53,5873,fake
10,10,1.0,10,10,1.0,10,10,1.0,182,143,0.7857142857142857,228,154,0.6754385964912281,182,143,0.7857142857142857,5.0,0.5,7.0,0.7,5.0,0.5,78,2458,fake
6,6,1.0,6,6,1.0,6,6,1.0,167,139,0.8323353293413174,208,152,0.7307692307692307,167,139,0.8323353293413174,5.0,0.8333333333333334,6.0,1.0,5.0,0.8333333333333334,57,2172,fake
4,4,1.0,5,5,1.0,4,4,1.0,159,140,0.8805031446540881,212,158,0.7452830188679245,159,140,0.8805031446540881,3.0,0.75,5.0,1.0,3.0,0.75,43,2368,fake
4,4,1.0,7,7,1.0,4,4,1.0,593,540,0.9106239460370995,1108,635,0.5731046931407943,593,540,0.9106239460370995,3.0,0.75,7.0,1.0,3.0,0.75,48,12896,fake
4,4,1.0,5,5,1.0,4,4,1.0,102,95,0.9313725490196079,134,118,0.8805970149253731,102,95,0.9313725490196079,4.0,1.0,5.0,1.0,4.0,1.0,51,1506,fake
13,13,1.0,13,13,1.0,13,13,1.0,165,121,0.7333333333333333,207,126,0.6086956521739131,165,121,0.7333333333333333,2.0,0.15384615384615385,2.0,0.15384615384615385,2.0,0.15384615384615385,107,2001,fake
3,3,1.0,3,3,1.0,3,3,1.0,6,6,1.0,6,6,1.0,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,26,87,fake
8,8,1.0,9,9,1.0,8,8,1.0,181,145,0.8011049723756906,240,148,0.6166666666666667,181,145,0.8011049723756906,6.0,0.75,8.0,0.8888888888888888,6.0,0.75,62,2456,fake
10,10,1.0,10,10,1.0,10,10,1.0,79,63,0.7974683544303798,97,72,0.7422680412371134,79,63,0.7974683544303798,6.0,0.6,7.0,0.7,6.0,0.6,68,934,fake
10,10,1.0,11,11,1.0,10,10,1.0,237,199,0.8396624472573839,316,219,0.6930379746835443,237,199,0.8396624472573839,3.0,0.3,8.0,0.7272727272727273,3.0,0.3,97,3334,fake
6,5,0.8333333333333334,6,5,0.8333333333333334,6,5,0.8333333333333334,78,76,0.9743589743589743,150,116,0.7733333333333333,78,76,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,49,1468,fake
5,5,1.0,7,7,1.0,5,5,1.0,195,165,0.8461538461538461,259,182,0.7027027027027027,195,165,0.8461538461538461,4.0,0.8,6.0,0.8571428571428571,4.0,0.8,68,3134,fake
9,9,1.0,9,9,1.0,9,9,1.0,138,124,0.8985507246376812,179,140,0.7821229050279329,138,124,0.8985507246376812,5.0,0.5555555555555556,8.0,0.8888888888888888,5.0,0.5555555555555556,59,1830,fake
7,7,1.0,8,8,1.0,7,7,1.0,124,106,0.8548387096774194,156,120,0.7692307692307693,124,106,0.8548387096774194,3.0,0.42857142857142855,7.0,0.875,3.0,0.42857142857142855,62,1828,fake
8,8,1.0,9,9,1.0,8,8,1.0,127,106,0.8346456692913385,181,117,0.6464088397790055,127,106,0.8346456692913385,3.0,0.375,5.0,0.5555555555555556,3.0,0.375,110,1800,fake
9,9,1.0,9,9,1.0,9,9,1.0,93,73,0.7849462365591398,124,80,0.6451612903225806,93,73,0.7849462365591398,8.0,0.8888888888888888,9.0,1.0,8.0,0.8888888888888888,84,1247,fake
7,6,0.8571428571428571,8,6,0.75,7,6,0.8571428571428571,39,34,0.8717948717948718,52,41,0.7884615384615384,39,34,0.8717948717948718,5.0,0.7142857142857143,7.0,0.875,5.0,0.7142857142857143,79,436,fake
9,9,1.0,11,11,1.0,9,9,1.0,143,111,0.7762237762237763,210,121,0.5761904761904761,143,111,0.7762237762237763,4.0,0.4444444444444444,11.0,1.0,4.0,0.4444444444444444,105,1957,fake
13,13,1.0,15,15,1.0,13,13,1.0,164,125,0.7621951219512195,210,138,0.6571428571428571,164,125,0.7621951219512195,4.0,0.3076923076923077,10.0,0.6666666666666666,4.0,0.3076923076923077,111,2294,fake
2,2,1.0,2,2,1.0,2,2,1.0,7,6,0.8571428571428571,7,6,0.8571428571428571,7,6,0.8571428571428571,2.0,1.0,2.0,1.0,2.0,1.0,16,76,fake
6,6,1.0,6,6,1.0,6,6,1.0,104,88,0.8461538461538461,131,101,0.7709923664122137,104,88,0.8461538461538461,3.0,0.5,4.0,0.6666666666666666,3.0,0.5,64,1393,fake
7,7,1.0,8,8,1.0,7,7,1.0,1,1,1.0,2,2,1.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65,15,fake
4,4,1.0,5,5,1.0,4,4,1.0,859,620,0.7217694994179278,1114,588,0.5278276481149012,859,620,0.7217694994179278,2.0,0.5,4.0,0.8,2.0,0.5,44,11984,fake
11,11,1.0,11,11,1.0,11,11,1.0,83,75,0.9036144578313253,103,87,0.8446601941747572,83,75,0.9036144578313253,4.0,0.36363636363636365,6.0,0.5454545454545454,4.0,0.36363636363636365,85,1136,fake
5,5,1.0,6,6,1.0,5,5,1.0,354,278,0.7853107344632768,489,266,0.5439672801635992,354,278,0.7853107344632768,3.0,0.6,5.0,0.8333333333333334,3.0,0.6,47,5162,fake
7,7,1.0,8,8,1.0,7,7,1.0,31,31,1.0,62,47,0.7580645161290323,31,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63,682,fake
11,11,1.0,11,11,1.0,11,11,1.0,340,213,0.6264705882352941,544,219,0.4025735294117647,340,213,0.6264705882352941,3.0,0.2727272727272727,7.0,0.6363636363636364,3.0,0.2727272727272727,89,6088,fake
7,7,1.0,8,8,1.0,7,7,1.0,96,86,0.8958333333333334,123,100,0.8130081300813008,96,86,0.8958333333333334,2.0,0.2857142857142857,4.0,0.5,2.0,0.2857142857142857,79,1394,fake
2,2,1.0,3,3,1.0,2,2,1.0,11,11,1.0,21,16,0.7619047619047619,11,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,234,fake
2,2,1.0,3,3,1.0,2,2,1.0,5,5,1.0,9,9,1.0,5,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31,122,fake
8,8,1.0,8,8,1.0,8,8,1.0,158,125,0.7911392405063291,203,133,0.6551724137931034,158,125,0.7911392405063291,6.0,0.75,8.0,1.0,6.0,0.75,72,2065,fake
8,8,1.0,11,11,1.0,8,8,1.0,87,76,0.8735632183908046,117,95,0.811965811965812,87,76,0.8735632183908046,2.0,0.25,9.0,0.8181818181818182,2.0,0.25,84,1246,fake
8,8,1.0,10,10,1.0,8,8,1.0,266,205,0.7706766917293233,376,199,0.5292553191489362,266,205,0.7706766917293233,5.0,0.625,8.0,0.8,5.0,0.625,76,3853,fake
5,5,1.0,5,5,1.0,5,5,1.0,19,19,1.0,22,22,1.0,19,19,1.0,1.0,0.2,4.0,0.8,1.0,0.2,42,192,fake
9,9,1.0,13,13,1.0,9,9,1.0,871,613,0.703788748564868,1222,542,0.44353518821603927,871,613,0.703788748564868,5.0,0.5555555555555556,12.0,0.9230769230769231,5.0,0.5555555555555556,110,12873,fake
7,7,1.0,7,7,1.0,7,7,1.0,53,48,0.9056603773584906,69,60,0.8695652173913043,53,48,0.9056603773584906,5.0,0.7142857142857143,7.0,1.0,5.0,0.7142857142857143,60,771,fake
9,9,1.0,10,10,1.0,9,9,1.0,243,168,0.691358024691358,355,163,0.4591549295774648,243,168,0.691358024691358,8.0,0.8888888888888888,10.0,1.0,8.0,0.8888888888888888,92,3798,fake
11,11,1.0,12,12,1.0,11,11,1.0,717,592,0.8256624825662483,951,596,0.6267087276550999,717,592,0.8256624825662483,4.0,0.36363636363636365,6.0,0.5,4.0,0.36363636363636365,103,10062,fake
6,6,1.0,8,8,1.0,6,6,1.0,226,182,0.8053097345132744,295,181,0.6135593220338983,226,182,0.8053097345132744,5.0,0.8333333333333334,7.0,0.875,5.0,0.8333333333333334,58,3041,fake
11,11,1.0,13,13,1.0,11,11,1.0,207,166,0.8019323671497585,268,177,0.6604477611940298,207,166,0.8019323671497585,8.0,0.7272727272727273,11.0,0.8461538461538461,8.0,0.7272727272727273,125,3135,fake
2,2,1.0,3,3,1.0,2,2,1.0,1630,861,0.5282208588957055,2266,663,0.2925860547219771,1630,861,0.5282208588957055,2.0,1.0,3.0,1.0,2.0,1.0,26,26607,fake
7,7,1.0,7,7,1.0,7,7,1.0,151,131,0.8675496688741722,201,152,0.7562189054726368,151,131,0.8675496688741722,3.0,0.42857142857142855,4.0,0.5714285714285714,3.0,0.42857142857142855,65,2196,fake
7,7,1.0,7,7,1.0,7,7,1.0,31,31,1.0,62,47,0.7580645161290323,31,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63,682,fake
8,8,1.0,8,8,1.0,8,8,1.0,119,102,0.8571428571428571,143,107,0.7482517482517482,119,102,0.8571428571428571,8.0,1.0,8.0,1.0,8.0,1.0,75,1471,fake
5,5,1.0,6,6,1.0,5,5,1.0,36,34,0.9444444444444444,58,48,0.8275862068965517,36,34,0.9444444444444444,5.0,1.0,6.0,1.0,5.0,1.0,58,607,fake
7,7,1.0,7,7,1.0,7,7,1.0,439,312,0.7107061503416856,628,327,0.5207006369426752,439,312,0.7107061503416856,7.0,1.0,7.0,1.0,7.0,1.0,69,6656,fake
4,4,1.0,4,4,1.0,4,4,1.0,130,92,0.7076923076923077,203,111,0.5467980295566502,130,92,0.7076923076923077,2.0,0.5,3.0,0.75,2.0,0.5,33,1992,fake
7,7,1.0,8,8,1.0,7,7,1.0,114,96,0.8421052631578947,146,110,0.7534246575342466,114,96,0.8421052631578947,5.0,0.7142857142857143,8.0,1.0,5.0,0.7142857142857143,77,1626,fake
7,7,1.0,8,8,1.0,7,7,1.0,132,118,0.8939393939393939,162,130,0.8024691358024691,132,118,0.8939393939393939,6.0,0.8571428571428571,7.0,0.875,6.0,0.8571428571428571,86,1870,fake
7,7,1.0,8,8,1.0,7,7,1.0,410,294,0.7170731707317073,522,298,0.5708812260536399,410,294,0.7170731707317073,6.0,0.8571428571428571,8.0,1.0,6.0,0.8571428571428571,58,5628,fake
11,11,1.0,12,12,1.0,11,11,1.0,1546,1025,0.6630012936610608,2051,873,0.4256460263286202,1546,1025,0.6630012936610608,8.0,0.7272727272727273,10.0,0.8333333333333334,8.0,0.7272727272727273,117,21492,fake
9,8,0.8888888888888888,10,9,0.9,9,8,0.8888888888888888,116,105,0.9051724137931034,149,117,0.785234899328859,116,105,0.9051724137931034,5.0,0.5555555555555556,8.0,0.8,5.0,0.5555555555555556,78,1502,fake
9,9,1.0,9,9,1.0,9,9,1.0,149,101,0.6778523489932886,196,100,0.5102040816326531,149,101,0.6778523489932886,5.0,0.5555555555555556,9.0,1.0,5.0,0.5555555555555556,81,1994,fake
9,9,1.0,10,9,0.9,9,9,1.0,221,181,0.8190045248868778,265,200,0.7547169811320755,221,181,0.8190045248868778,6.0,0.6666666666666666,9.0,0.9,6.0,0.6666666666666666,82,2605,fake
3,3,1.0,3,3,1.0,3,3,1.0,78,63,0.8076923076923077,102,65,0.6372549019607843,78,63,0.8076923076923077,2.0,0.6666666666666666,3.0,1.0,2.0,0.6666666666666666,31,1050,fake
7,7,1.0,8,8,1.0,7,7,1.0,5,5,1.0,8,8,1.0,5,5,1.0,3.0,0.42857142857142855,8.0,1.0,3.0,0.42857142857142855,68,68,fake
4,4,1.0,4,4,1.0,4,4,1.0,33,28,0.8484848484848485,40,32,0.8,33,28,0.8484848484848485,0.0,0.0,1.0,0.25,0.0,0.0,37,376,fake
7,7,1.0,9,9,1.0,7,7,1.0,100,99,0.99,126,111,0.8809523809523809,100,99,0.99,4.0,0.5714285714285714,6.0,0.6666666666666666,4.0,0.5714285714285714,78,1358,fake
10,10,1.0,10,10,1.0,10,10,1.0,184,159,0.8641304347826086,220,171,0.7772727272727272,184,159,0.8641304347826086,7.0,0.7,7.0,0.7,7.0,0.7,100,2616,fake
8,8,1.0,9,9,1.0,8,8,1.0,377,296,0.7851458885941645,491,295,0.6008146639511202,377,296,0.7851458885941645,6.0,0.75,7.0,0.7777777777777778,6.0,0.75,81,5444,fake
3,3,1.0,4,4,1.0,3,3,1.0,249,159,0.6385542168674698,369,177,0.4796747967479675,249,159,0.6385542168674698,2.0,0.6666666666666666,2.0,0.5,2.0,0.6666666666666666,37,3170,fake
8,8,1.0,8,8,1.0,8,8,1.0,31,31,1.0,62,47,0.7580645161290323,31,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,65,682,fake
4,4,1.0,4,4,1.0,4,4,1.0,51,43,0.8431372549019608,56,45,0.8035714285714286,51,43,0.8431372549019608,4.0,1.0,4.0,1.0,4.0,1.0,35,554,fake
4,4,1.0,5,5,1.0,4,4,1.0,100,88,0.88,122,99,0.8114754098360656,100,88,0.88,2.0,0.5,3.0,0.6,2.0,0.5,43,1372,fake
7,7,1.0,9,9,1.0,7,7,1.0,231,184,0.7965367965367965,294,190,0.6462585034013606,231,184,0.7965367965367965,4.0,0.5714285714285714,7.0,0.7777777777777778,4.0,0.5714285714285714,69,3058,fake
5,5,1.0,5,5,1.0,5,5,1.0,56,46,0.8214285714285714,66,50,0.7575757575757576,56,46,0.8214285714285714,0.0,0.0,0.0,0.0,0.0,0.0,40,832,fake
5,5,1.0,7,7,1.0,5,5,1.0,128,117,0.9140625,173,122,0.7052023121387283,128,117,0.9140625,3.0,0.6,5.0,0.7142857142857143,3.0,0.6,60,1967,fake
2,2,1.0,2,2,1.0,2,2,1.0,44,36,0.8181818181818182,48,37,0.7708333333333334,44,36,0.8181818181818182,2.0,1.0,2.0,1.0,2.0,1.0,14,401,fake
6,6,1.0,7,7,1.0,6,6,1.0,91,83,0.9120879120879121,115,97,0.8434782608695652,91,83,0.9120879120879121,1.0,0.16666666666666666,2.0,0.2857142857142857,1.0,0.16666666666666666,66,1238,fake
7,7,1.0,7,7,1.0,7,7,1.0,120,102,0.85,146,120,0.821917808219178,120,102,0.85,5.0,0.7142857142857143,5.0,0.7142857142857143,5.0,0.7142857142857143,67,1473,fake
6,6,1.0,8,8,1.0,6,6,1.0,397,318,0.801007556675063,516,322,0.624031007751938,397,318,0.801007556675063,2.0,0.3333333333333333,3.0,0.375,2.0,0.3333333333333333,86,5451,fake
5,5,1.0,6,6,1.0,5,5,1.0,243,192,0.7901234567901234,314,206,0.6560509554140127,243,192,0.7901234567901234,5.0,1.0,6.0,1.0,5.0,1.0,58,3295,fake
3,3,1.0,3,3,1.0,3,3,1.0,29,22,0.7586206896551724,44,28,0.6363636363636364,29,22,0.7586206896551724,0.0,0.0,3.0,1.0,0.0,0.0,26,514,fake
8,8,1.0,9,9,1.0,8,8,1.0,153,126,0.8235294117647058,190,138,0.7263157894736842,153,126,0.8235294117647058,5.0,0.625,8.0,0.8888888888888888,5.0,0.625,78,2299,fake
10,10,1.0,10,10,1.0,10,10,1.0,111,94,0.8468468468468469,146,93,0.636986301369863,111,94,0.8468468468468469,6.0,0.6,8.0,0.8,6.0,0.6,89,1621,fake
8,8,1.0,9,9,1.0,8,8,1.0,199,167,0.8391959798994975,259,185,0.7142857142857143,199,167,0.8391959798994975,6.0,0.75,8.0,0.8888888888888888,6.0,0.75,95,2754,fake
9,9,1.0,9,9,1.0,9,9,1.0,263,206,0.7832699619771863,355,211,0.5943661971830986,263,206,0.7832699619771863,5.0,0.5555555555555556,7.0,0.7777777777777778,5.0,0.5555555555555556,72,3800,fake
10,10,1.0,11,11,1.0,10,10,1.0,103,94,0.912621359223301,130,111,0.8538461538461538,103,94,0.912621359223301,6.0,0.6,10.0,0.9090909090909091,6.0,0.6,92,1391,fake
6,6,1.0,7,7,1.0,6,6,1.0,334,263,0.7874251497005988,437,263,0.6018306636155606,334,263,0.7874251497005988,3.0,0.5,4.0,0.5714285714285714,3.0,0.5,65,4801,fake
1,1,1.0,1,1,1.0,1,1,1.0,2,2,1.0,4,4,1.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8,36,fake
10,10,1.0,11,11,1.0,10,10,1.0,87,73,0.8390804597701149,106,84,0.7924528301886793,87,73,0.8390804597701149,6.0,0.6,7.0,0.6363636363636364,6.0,0.6,87,1234,fake
7,7,1.0,8,8,1.0,7,7,1.0,7,7,1.0,8,8,1.0,7,7,1.0,7.0,1.0,8.0,1.0,7.0,1.0,59,59,fake
7,7,1.0,7,7,1.0,7,7,1.0,539,377,0.699443413729128,758,346,0.45646437994722955,539,377,0.699443413729128,6.0,0.8571428571428571,6.0,0.8571428571428571,6.0,0.8571428571428571,52,8080,fake
11,11,1.0,11,11,1.0,11,11,1.0,66,57,0.8636363636363636,81,63,0.7777777777777778,66,57,0.8636363636363636,8.0,0.7272727272727273,11.0,1.0,8.0,0.7272727272727273,93,888,fake
11,11,1.0,11,11,1.0,11,11,1.0,157,115,0.732484076433121,211,128,0.6066350710900474,157,115,0.732484076433121,4.0,0.36363636363636365,10.0,0.9090909090909091,4.0,0.36363636363636365,90,2352,fake
21,21,1.0,23,22,0.9565217391304348,21,21,1.0,71,62,0.8732394366197183,84,69,0.8214285714285714,71,62,0.8732394366197183,9.0,0.42857142857142855,15.0,0.6521739130434783,9.0,0.42857142857142855,200,793,fake
9,9,1.0,10,10,1.0,9,9,1.0,113,99,0.8761061946902655,151,116,0.7682119205298014,113,99,0.8761061946902655,6.0,0.6666666666666666,8.0,0.8,6.0,0.6666666666666666,75,1601,fake
7,7,1.0,8,8,1.0,7,7,1.0,66,64,0.9696969696969697,82,74,0.9024390243902439,66,64,0.9696969696969697,1.0,0.14285714285714285,4.0,0.5,1.0,0.14285714285714285,89,1006,fake
11,11,1.0,12,12,1.0,11,11,1.0,283,225,0.7950530035335689,369,248,0.6720867208672087,283,225,0.7950530035335689,6.0,0.5454545454545454,7.0,0.5833333333333334,6.0,0.5454545454545454,113,3903,fake
10,10,1.0,10,10,1.0,10,10,1.0,230,202,0.8782608695652174,301,226,0.7508305647840532,230,202,0.8782608695652174,6.0,0.6,9.0,0.9,6.0,0.6,94,3286,fake
6,6,1.0,6,6,1.0,6,6,1.0,78,76,0.9743589743589743,150,116,0.7733333333333333,78,76,0.9743589743589743,0.0,0.0,0.0,0.0,0.0,0.0,70,1468,fake
5,5,1.0,6,6,1.0,5,5,1.0,184,162,0.8804347826086957,242,170,0.7024793388429752,184,162,0.8804347826086957,1.0,0.2,2.0,0.3333333333333333,1.0,0.2,62,2516,fake
17,16,0.9411764705882353,19,16,0.8421052631578947,17,16,0.9411764705882353,8,8,1.0,9,9,1.0,8,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200,78,fake
6,6,1.0,6,6,1.0,6,6,1.0,161,118,0.7329192546583851,229,132,0.5764192139737991,161,118,0.7329192546583851,4.0,0.6666666666666666,6.0,1.0,4.0,0.6666666666666666,64,2493,fake
4,4,1.0,5,5,1.0,4,4,1.0,16,15,0.9375,17,16,0.9411764705882353,16,15,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,39,185,fake
6,6,1.0,6,6,1.0,6,6,1.0,287,247,0.8606271777003485,360,272,0.7555555555555555,287,247,0.8606271777003485,4.0,0.6666666666666666,6.0,1.0,4.0,0.6666666666666666,46,3656,fake
6,6,1.0,7,7,1.0,6,6,1.0,123,108,0.8780487804878049,146,120,0.821917808219178,123,108,0.8780487804878049,4.0,0.6666666666666666,5.0,0.7142857142857143,4.0,0.6666666666666666,65,1691,fake
10,10,1.0,11,10,0.9090909090909091,10,10,1.0,824,544,0.6601941747572816,1162,527,0.4535283993115318,824,544,0.6601941747572816,4.0,0.4,10.0,0.9090909090909091,4.0,0.4,94,11359,fake
5,5,1.0,6,6,1.0,5,5,1.0,98,86,0.8775510204081632,121,100,0.8264462809917356,98,86,0.8775510204081632,0.0,0.0,4.0,0.6666666666666666,0.0,0.0,53,1194,fake
10,10,1.0,10,10,1.0,10,10,1.0,335,268,0.8,409,266,0.6503667481662592,335,268,0.8,4.0,0.4,9.0,0.9,4.0,0.4,106,4306,fake
4,4,1.0,6,6,1.0,4,4,1.0,75,61,0.8133333333333334,98,68,0.6938775510204082,75,61,0.8133333333333334,0.0,0.0,0.0,0.0,0.0,0.0,62,977,fake
5,5,1.0,5,5,1.0,5,5,1.0,519,387,0.7456647398843931,681,394,0.57856093979442,519,387,0.7456647398843931,4.0,0.8,5.0,1.0,4.0,0.8,52,7026,real
4,4,1.0,5,5,1.0,4,4,1.0,2908,1800,0.6189821182943603,4029,1227,0.304542069992554,2908,1800,0.6189821182943603,1.0,0.25,3.0,0.6,1.0,0.25,40,47666,real
7,7,1.0,8,8,1.0,7,7,1.0,1108,853,0.76985559566787,1469,765,0.5207624234172906,1108,853,0.76985559566787,3.0,0.42857142857142855,6.0,0.75,3.0,0.42857142857142855,65,17042,real
3,3,1.0,3,3,1.0,3,3,1.0,19,17,0.8947368421052632,25,20,0.8,19,17,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,26,294,real
5,5,1.0,6,6,1.0,5,5,1.0,2077,1419,0.6831969186326432,2833,1088,0.3840451817860925,2077,1419,0.6831969186326432,2.0,0.4,6.0,1.0,2.0,0.4,48,32045,real
3,3,1.0,4,4,1.0,3,3,1.0,2731,1664,0.6093006224826071,3809,1149,0.30165397742189554,2731,1664,0.6093006224826071,2.0,0.6666666666666666,3.0,0.75,2.0,0.6666666666666666,45,44863,real
4,4,1.0,5,5,1.0,4,4,1.0,2485,1411,0.5678068410462777,3709,846,0.22809382582906443,2485,1411,0.5678068410462777,2.0,0.5,3.0,0.6,2.0,0.5,47,40424,real
4,4,1.0,4,4,1.0,4,4,1.0,1401,1054,0.7523197715917203,1903,897,0.47136100893326327,1401,1054,0.7523197715917203,3.0,0.75,3.0,0.75,3.0,0.75,50,21225,real
6,6,1.0,6,6,1.0,6,6,1.0,707,557,0.7878359264497878,928,534,0.5754310344827587,707,557,0.7878359264497878,5.0,0.8333333333333334,5.0,0.8333333333333334,5.0,0.8333333333333334,43,9816,real
4,4,1.0,6,6,1.0,4,4,1.0,201,119,0.5920398009950248,298,128,0.42953020134228187,201,119,0.5920398009950248,4.0,1.0,6.0,1.0,4.0,1.0,51,3006,real
5,5,1.0,5,5,1.0,5,5,1.0,357,267,0.7478991596638656,459,278,0.6056644880174292,357,267,0.7478991596638656,5.0,1.0,5.0,1.0,5.0,1.0,48,4918,real
2,2,1.0,3,3,1.0,2,2,1.0,52,45,0.8653846153846154,79,56,0.7088607594936709,52,45,0.8653846153846154,1.0,0.5,2.0,0.6666666666666666,1.0,0.5,25,808,real
1,1,1.0,1,1,1.0,1,1,1.0,6,6,1.0,10,9,0.9,6,6,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2,96,real
5,5,1.0,10,9,0.9,5,5,1.0,55,51,0.9272727272727272,109,73,0.6697247706422018,55,51,0.9272727272727272,1.0,0.2,8.0,0.8,1.0,0.2,98,1234,real
4,4,1.0,4,4,1.0,4,4,1.0,166,135,0.8132530120481928,225,132,0.5866666666666667,166,135,0.8132530120481928,2.0,0.5,4.0,1.0,2.0,0.5,31,2437,real
8,8,1.0,10,10,1.0,8,8,1.0,361,267,0.739612188365651,508,243,0.47834645669291337,361,267,0.739612188365651,7.0,0.875,9.0,0.9,7.0,0.875,85,5329,real
3,3,1.0,3,3,1.0,3,3,1.0,2,2,1.0,2,2,1.0,2,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38,27,real
5,5,1.0,5,5,1.0,5,5,1.0,397,304,0.7657430730478589,518,296,0.5714285714285714,397,304,0.7657430730478589,3.0,0.6,4.0,0.8,3.0,0.6,31,5372,real
2,2,1.0,2,2,1.0,2,2,1.0,374,304,0.8128342245989305,524,317,0.6049618320610687,374,304,0.8128342245989305,0.0,0.0,0.0,0.0,0.0,0.0,18,5532,real
4,4,1.0,8,8,1.0,4,4,1.0,6,6,1.0,11,9,0.8181818181818182,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62,99,real
1,1,1.0,1,1,1.0,1,1,1.0,4,4,1.0,8,4,0.5,4,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7,59,real
4,4,1.0,8,8,1.0,4,4,1.0,6,6,1.0,11,9,0.8181818181818182,6,6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,62,99,real
2,2,1.0,2,2,1.0,2,2,1.0,61,47,0.7704918032786885,90,54,0.6,61,47,0.7704918032786885,0.0,0.0,0.0,0.0,0.0,0.0,18,969,real
4,3,0.75,4,3,0.75,4,3,0.75,13,13,1.0,19,19,1.0,13,13,1.0,0.0,0.0,2.0,0.5,0.0,0.0,32,227,real
3,3,1.0,4,4,1.0,3,3,1.0,2153,1177,0.5466790524849048,3062,736,0.240365774003919,2153,1177,0.5466790524849048,2.0,0.6666666666666666,4.0,1.0,2.0,0.6666666666666666,39,35060,real
7,7,1.0,7,7,1.0,7,7,1.0,5,5,1.0,10,10,1.0,5,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49,97,real
3,3,1.0,3,3,1.0,3,3,1.0,310,259,0.8354838709677419,426,265,0.6220657276995305,310,259,0.8354838709677419,3.0,1.0,3.0,1.0,3.0,1.0,27,4619,real
1,1,1.0,2,2,1.0,1,1,1.0,4,4,1.0,8,8,1.0,4,4,1.0,0.0,0.0,1.0,0.5,0.0,0.0,23,82,real
3,3,1.0,3,3,1.0,3,3,1.0,116,107,0.9224137931034483,160,123,0.76875,116,107,0.9224137931034483,2.0,0.6666666666666666,3.0,1.0,2.0,0.6666666666666666,29,1544,real
10,10,1.0,11,10,0.9090909090909091,10,10,1.0,142,113,0.795774647887324,188,134,0.7127659574468085,142,113,0.795774647887324,4.0,0.4,7.0,0.6363636363636364,4.0,0.4,71,1919,real
8,8,1.0,10,10,1.0,8,8,1.0,447,331,0.7404921700223713,619,319,0.5153473344103393,447,331,0.7404921700223713,4.0,0.5,10.0,1.0,4.0,0.5,84,6970,real
1,1,1.0,2,2,1.0,1,1,1.0,877,772,0.8802736602052451,1619,714,0.4410129709697344,877,772,0.8802736602052451,0.0,0.0,2.0,1.0,0.0,0.0,24,18907,real
1,1,1.0,1,1,1.0,1,1,1.0,5,5,1.0,10,9,0.9,5,5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10,117,real
1,1,1.0,2,2,1.0,1,1,1.0,4,4,1.0,8,7,0.875,4,4,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6,77,real
7,7,1.0,8,8,1.0,7,7,1.0,388,326,0.8402061855670103,513,340,0.6627680311890838,388,326,0.8402061855670103,3.0,0.42857142857142855,6.0,0.75,3.0,0.42857142857142855,65,5472,real
